Id,Name,Description,Participation,Location,Add,Region,Town,Tel,Org,Start,End,Cycle,Noncycle,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class1,Class2,Map,Travellinginfo,Parkinginfo,Charge,Remarks
C2_376540000A_005055,2022 運動i臺灣 跟著海洋動茲動- 臺東海洋嘉年華系列活動-臺東SUP衝浪暨復古長短板同樂交流賽,【活動名稱】2022 運動i臺灣 跟著海洋動茲動- 臺東海洋嘉年華系列活動-臺東SUP衝浪暨復古長短板同樂交流賽(2022 4th Taitung Sup & Single Fin Surfing Competition)【指導單位】教育部體育署、臺東縣政府【主辦單位】臺東縣體育會衝浪運動委員會【時間】2022年4月16日 至 4月17日【地點】金樽漁港（視浪況若有更動臺東縣體育會衝浪運動委員會將於比賽三天前公告。）【參賽資格】凡全國SUP衝浪玩家與符合復古長短板規定者、擁有台灣居留證外籍人士皆可參加，若未滿20歲，需法定監護人簽署活動同意書。【報名日期】2022年3月10日(四) 0:00am 至 3月14日(一) 11:59pm 止。 ◆◇名額額滿時，將依報名繳費完成者先後順序為依據。詳細活動內容及洽詢方式：臺東縣體育會衝浪運動委員會 089-896179活動FB：https://www.facebook.com/taitungsurf,,詳見官網,,臺東縣,東河鄉,886-8-9896179,臺東縣體育會衝浪運動委員會,2022/04/16 00:00:00,2022/04/17 23:59:59,,,,,,,,,,121.294990,22.955840,03,,,,,,
C2_376540000A_005057,111年自然醒慢活祭系列活動-《春季號．花草茶香的鼻尖紓壓》,2022〈自然醒慢活祭〉全年度四季活動即將陸續展開，將透過專業的身心靈師資體驗課程、多元風格療癒系音聲展演，結合近百攤豐盛身心靈的市集饗宴等，為你帶來五感與心靈交會的深度療癒體驗！期望你能和我們一起到臺東，為自己按下生活的暫停鍵。 今年首場主題《春季號．花草茶香的鼻尖紓壓》從調香、芳療、花草香茶、植栽等自然園藝為主題，規劃療癒工作坊、紓壓音樂、心靈市集及藝術共創等豐富內容，學習平衡內在，啟動內在療癒的力量。 春季號活動資訊 紓壓音樂 &bull; 心靈市集 &bull; 藝術共創‣ 4/16(六)~4/17(日)‣ 13:30-18:30◎臺東縣鹿野鄉 新良人工濕地｜免費入場｜ 療癒工作坊‣ 5/14(六)~5/15(日)◎臺東縣鹿野鄉 饗嚮台東遊客中心｜收費活動｜課程報名連結https://reurl.cc/zMRlpy*名額有限，敬請把握報名機會 完整年度活動表這裡看  https://reurl.cc/VjoqXN活動官方粉專 https://www.facebook.com/TaitungSpiritFestival活動官方IG  https://www.instagram.com/taitungspiritfestival/ ※主辦單位保留修改、終止、變更活動內容細節之權利,,詳見官網,,臺東縣,臺東市,886-8-9350731,臺東縣政府社會處,2022/03/16 14:00:00,2022/05/15 23:59:59,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005060,2022 ECMF電到底不夜山海電子音樂祭,2020年10月臺東掀起一股電音風潮，由臺東縣政府主辦首屆「ECMF電到底-不夜山海電子音樂祭」受到全國電音樂迷的深度關注，今年在疫情稍緩下，並回應喜愛電子音樂的民眾需求，訂於清明連假4月2、3日舉行，並邀請到首屆冠軍DJ HUNTCO、亞軍MAFAN以及舞台魅力獎Chen&#39;s Bro Club擔任表演嘉賓，讓我們一起期待在比賽後他們有什麼樣的蛻變，更有不少超強卡司，純本土電音盛會在臺東，您還在等什麼！  臺東縣長饒慶鈴表示，電子音樂是流行趨勢之一，在我們舉辦了第一屆ECMF電到底-不夜山海電子音樂祭得到了廣大的回響，去年活動因疫情關係取消辦理，但在去年跨年活動中加入了電音元素，現場氣氛真的是High到最高點，這表示喜愛電子音樂的民眾已然慢慢成長，我們舉辦的電音活動將會加入本土、在地的文化元素，跟電子音樂結合，打造一場純本土的電音盛會。電音派對不再只是狂歡，而是一場精緻且有自己文化的音樂祭！電音在臺東我驕傲。　文化處指出，2020年首次辦理「ECMF電到底-不夜山海電子音樂祭」，自8月開始起跑的DJ比賽，就吸引了全國DJ好手爭相報名參與，從網路初選、臺北高雄複賽以及10月30日在臺東的總決賽，最終徵選出冠亞季軍以及最佳評審獎、舞台魅力獎共5個獎項，也帶動臺東地區電子音樂的風氣。  今年場地移師到臺東市轉運站後方草皮，場地寬廣可容納更多民眾，且鄰近鐵花村及市中心，相信全國各地的樂迷都已經迫不及待想來參加這場電音盛會了，超強卡司讓你絕對不能錯過，4月2日魔幻電音Show，將邀請到妮可醬、女孩與機器人、April Red紅、DJ VN以及ABAO阿爆帶領曾妮、R.fu+ Sonia Calico 4個人詮釋電音尬古謠的全新滋味，完美組合顛覆你的想像！     4月3日電音新浪潮從下午4點開始，打頭陣的是第一屆ECMF電到底-DJ徵選賽的優勝者Chen&#39;s Bro Club、MAFAN、DJ HUNTCO，接者是北中南3地知名Night Club代表-DJ Woody、alex36+DJ Anchor、DJ Abby&Kasha，除了純正的電音之外，也邀請KE...,,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府文化處,2022/04/02 19:00:00,2022/04/03 22:30:00,,,,,,,,,,121.146380,22.752390,03,,,,,,
C2_376540000A_005062,【取消辦理】2022賞桐一期一會－花現鹿野鹿客Green Go,[0329更新]因應疫情嚴竣，2022桐花相關活動，全部取消辦理（含4/2開幕祭典野餐趣及2626市集及4/16茶會.各日單車小旅行和解說等），防疫優先！造成不便！敬請見諒！---------------台東縣是全國油桐最早開花的地方，位於鹿野鄉的油桐花已陸續長芽吐花苞，油桐花已於三月下旬陸續盛開，台東縣政府及鹿野鄉公所為了迎接今年度的客家桐花祭活動，特地規劃「2022賞桐一期一會－花現鹿野鹿客Green Go」系列活動，日期為3月26日至4月17日，包括有賞桐品茶趣、三代同堂野餐趣、桐花市集，以及鹿客Green Go單車賞桐小旅行等活動，邀請所有民眾來鹿野賞桐花遊客庄。每年三至五月為油桐花開時節，台東縣內桐花以縱谷的客家鄉鎮為主，其中在鹿野鄉最為密集，油桐樹分佈在瑞源花布燈籠文化館、永安村武陵綠色隧道及龍田桐花大道，近年來有最新的鹿野舊鐵橋桐花步道，全長約2.5公里，成為最佳賞桐步道。目前鹿野地區的油桐花已陸續長芽吐花苞，今年度的台東縣政府特地規劃了賞桐一期一會的活動，會場就以鹿野「武陵綠色隧道」為主場地，歡迎民眾前來賞花。台東縣政府表示，由於氣候轉暖，第一波桐花已在三月下旬見客，花況計於三月下旬至四月下旬達到高峰。今年度活動名稱為「2022賞桐一期一會－花現鹿野鹿客Green Go」，活動日期為3月26日至4月17日，並且於4月2日下午二點於武陵綠色隧道舉辦今年桐花祭開幕活動，開幕當天大會舉辦三代同堂野餐趣活動及客家表演活動，同時也安排了超過六十個攤位的2626桐花市集，提供所有來賓享用台東在地美食及好康。今年的桐花祭活動，大會還安排了一連串的花現鹿野系列活動，包括鹿客Green Go單車環鄉賞桐小旅行，在解說老師的帶領之下，以低碳小旅行認識鹿野客庄，以及4月16日於鹿野鄉公所花旗木林下舉辦福鹿茶會。另外在桐花祭活動期間，鹿野地區也提供了桐花美食分享，可以走訪鄉內美食餐廳，以及安排桐花解說志工進行桐花及鹿野的導覽解說服務，歡迎預約。主辦單位表示，今年度客家桐花祭活動相當多元，其中單車賞桐花及花現鹿野野餐趣活動，提供免費報名參加，名額有限，請至鹿野鄉公所網站報名系統...,,詳見官網,,臺東縣,鹿野鄉,886-8-9326141,鹿野鄉公所,2022/03/26 00:00:00,2022/04/17 23:59:59,,,,,,,,,,121.127210,22.957030,03,,,,,,
C2_376540000A_005065,2022台東最美星空導覽4月份導覽場次,"2022 台東最美星空導覽4月份導覽場次3/26(六) 中午12：00 開放報名!報名連結 https://reurl.cc/Ddrobd4月份導覽場次 (每日開放2梯次)✨4/22 (五) 鹿野鄉 鹿野高台高眺亭✨4/23 (六) 卑南鄉 富源觀景平台✨4/29 (五) 太麻里鄉 千禧曙光紀念園區✨4/30 (六) 大武鄉 大武濱海公園報名時間在 3/26(六) 中午12：00準備報名，錯過要在等下個月啦!!-2022 Starry Taitung Night tour in April.Registration opens at 12 p.m. Saturday, March 26.Please click the link  https://reurl.cc/Ddrobd-​貼心提醒台東最美星空導覽規則：報名成功後無故未到者，3個月內無法報名其他導覽場次。如欲取消報名，須提前於活動前7日來信告知，將協助取消。若未提前於活動前7日(含)來信告知者，將限制1個月內無法報名其它導覽場次。每一姓名每梯次僅能報名一次，如有重複報名將直接取消重複報名之名額5月的星空導覽場次將在「4月20日」進行公告‼️－⚠️注意事項​※我們的活動全程免費，謝謝大家珍惜資源※大家記得要認真看完所有報名規則哦※主辦單位保有修改、變更或暫停本活動之權利​※如有未盡事宜由主辦單位與承辦單位另行解釋之",,詳見官網,,臺東縣,臺東市,886-8-9326141,臺東縣政府交通及觀光發展處,2022/04/22 00:00:00,2022/04/30 23:59:59,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005067,2022夜訪小野柳,"111年的「夜訪小野柳」環境教育活動訂於4月1日至10月31日。統一採線上表單預約制(開放30天前預約報名)，最晚請於前一天下午5時網路報名，不接受現場報名。111年的「夜訪小野柳」環境教育活動主辦單位：交通部觀光局東部海岸國家風景區管理處集合時間：19：00，活動時間約1小時。集合地點：小野柳環教小屋(小野柳南邊停車場對面)。報名表網址：https://www.beclass.com/rid=26489336205b815ba3b1活動臉書專頁：https://www.facebook.com/Eastcoast.Taitung【預約導覽】    ✦ 因疫情每團10-15人(可以併團)，每日限量150人。    ✦ 每人收費100元(2歲以下免費)，幼童需家長陪同，請於現場繳納。    ✦ 採線上表單，開放前30天預約報名，最晚報名時間為預計參加前1日下午5時前。    ✦ 現場報到時間：19:00，活動時間約1小時。    ✦ 請派一人至報到處報到即可,其餘人至空曠處等待。    ✦ 請自備手電筒，著長褲、包鞋、防蚊液，並聽從解說老師指引。    ✦ 遇雨天則取消，將電話通知並在「小野柳自然教室」FB粉絲團公告。     ✦連絡電話：089-281238(小野柳自然教室)。    防疫期間，應遵循以下規範    ✦ 因疫情狀況需量體溫、酒精清毒、實聯制、全程配戴口罩。    ✦ 不得飲食，且飲料須有杯蓋。    ✦ 應保持室外 1 公尺之社交距離。    ✦ 自覺有打噴嚏或咳嗽等上呼吸道症狀時，應儘量待在家休息。 ◎【給寄居蟹一個家募殼活動】全年持續推動，歡迎全國的朋友們，若有到海產店用餐，搜集空的鳳螺等貝殼簡單清洗，寄到台東市松江路一段500號，觀光局東管處台東管理站(小野柳自然教室)收，我們會將您的愛心持續發揚，讓我們一起「給寄居蟹一個家」。",,詳見官網,,臺東縣,臺東市,886-8-9281238,交通部觀光局東部海岸國家風景區管理處,2022/04/01 19:00:00,2022/10/31 20:00:00,,,,,,,,,,121.195790,22.795820,03,,,,,,
C2_376540000A_005068,111年「夜探三仙台」環境教育活動,111年的「夜探三仙台」環境教育活動訂於3月1日至10月31日。統一採線上表單預約制(開放15天前預約報名)，6人成團，最晚請於前一天下午5時網路報名，不接受現場報名。本路線可分為【輕鬆路線】與【挑戰路線】，挑戰路線：過八拱橋至涼亭，以小團體為主，每次約2小時。輕鬆路線：不過島，於礫石灘前觀星、聽濤，每次約1小時。   集合時間：18：50，輕鬆路線活動時間約1小時，挑戰路線活動時間約2小時。集合地點：三仙台遊客中心。網名連結:https://www.beclass.com/rid=264898f6220ccbcb57c7?fbclid=IwAR1GKLeJ2pwByh6PmXQ9wOctP1ICiQF5lAUV-CjQX4Ewfbreo_bdCHFF0x8夜探三仙台活動FB:https://www.facebook.com/%E5%A4%9C%E6%8E%A2%E4%B8%89%E4%BB%99%E5%8F%B0-105326481395452/ 111年度「夜探三仙台」環境教育活動說明：     輕鬆路線每團10人，每日限量20人。挑戰路線每團10人，每日限量1團。    本活動為免費活動。    請派一人至報到處報到即可，其餘人至空曠處等待。    請自備手電筒，著長褲、包鞋、防蚊液，並聽從解說老師指引。    若遇雨天則取消，將電話通知並在「成功海洋環境教室」FB粉絲團公告。    連絡電話：0978-236307(成功海洋環境教室)。    本遊程無提供保險，請遊客自行投保。 ☆防疫期間，應遵循以下規範：     因疫情狀況需量體溫、酒精清毒、實聯制、全程配戴口罩。。    應保持室外 1 公尺之社交距離。    自覺有打噴嚏或咳嗽等上呼吸道症狀時，應儘量待在家休息。,,詳見官網,,臺東縣,成功鎮,886-9-78236307,交通部觀光局東部海岸國家風景區管理處,2022/03/04 18:50:00,2022/10/31 23:59:59,,,,,,,,,,121.406640,23.122990,03,,,,,,
C2_376540000A_005072,2022悠活池上.米鄉竹筏季系列活動-春耕野餐節／春耕慢市集趣,"春耕活動因COVID-19影響停辦2年，今年度期能延續過往舉辦春耕野餐市集音樂會，歷年選在池上大坡池畔進行，希望藉由今年度所安排民歌表演，能和池上美好的人文資源傳播更多歡樂和正能量，藉此持續舉辦活動之經驗，累積在地能量，讓池上成為台灣最具文化特色的藝文米鄉。春耕節分為兩部分主題活動，邀請全國民眾共襄盛舉。【2022 春耕慢市集趣】主辦單位：池上鄉公所【時間】2022年05月14日（六），下午14：00~18：30【地點】池上鄉大坡池停車場廣場1、市集招商對象：主要邀約本鄉獲2021慢城友善店家、2020獲本縣縱谷百選之店與符合慢食理念之店家。2、活動將發放2波攤位美食兌換券(每波限量500張，發完為止)。【2022春耕野餐節】主辦單位：池上鄉公所、臺東縣池上鄉文化藝術協會民歌演出陣容：施孝榮、鄭怡、殷正洋、王瑞瑜、李明德【時間】2022年5月14日星期六，16:00至18:00【費用】新台幣1500元(現場憑領100元卷一張）【地點】大坡池畔碼頭四周的草坪綠地【售票方式】透過ibon平台,於全台統一超商門市和ibon售票網售票。【售票區間】2022年4月14日12時0分至2022年5月14日16時0分【洽詢電話】臺東縣池上鄉文化藝術協會(089)861089,週一、週二休",,詳見官網,,臺東縣,臺東市,886-8-9861089,池上鄉公所、臺東縣池上鄉文化藝術協會,2022/05/14 14:00:00,2022/05/14 18:30:00,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005079,2022臺灣自行車節「兩鐵騎聚，浪慢騎跡」,乘風速度，浪慢輕遊，臺東山海自行車路線，領略台東日常卻不平凡的美。 腳踏車可以去哪裡？夏日少年巷口買冰棒，青春的站踏搖擺追騎。記憶可以升級～不用洪荒之力 只需騎心鞋力。慢活台東 漫遊自行太平洋的鮮活跳上視野，縱谷線靜謐踏入遊田，南迴不膚淺新探秘。有一種台東是緩慢是深飲，時間可以浪漫，人文風土可以外帶，我們有全球最好客的居民成為您的接待，沉浸在臺東「真」實、「善」意、「美」好的無可取代。 臺東縣政府辦理的「兩鐵騎聚，浪慢騎跡」有專業導遊為您導覽解說，全程使用電動輔助自行車，讓平路輕鬆、爬坡更順暢，享受美景零負擔，體驗臺東更輕鬆，即日起至11/30止，把握機會，心動馬上行動！ 大家作伙來騎卡打車   共創好騎跡就底加！行程一：【海岸線】海洋鯨喜之旅活水湖-國際地標-富崗碼頭-成功賞鯨-東河橋行程二：【市區線】健康步道（山海鐵馬道）卑南遺址-卑南大圳-山海鐵馬道-野菜皂DIY-糖廠文創園區行程三：【縱谷線】鹿野經典小鎮（紅烏龍之鄉）新良濕地-二層坪水橋-鹿野神社-阿薩姆茶田-龍田綠色隧道-鹿野高台 行程四：【南迴線】部落迴游(排灣風情)三和定置漁場-日光大道-拉冷冷大橋-嘉蘭天空步道-嘉蘭溫泉公園 活動諮詢及報名請洽國度旅行社有限公司。報名專線：089-221679 報名網址：https://qr.io/r/v1Lu5V活動網址：https://kingdomtravelgo.com/,,詳見官網,,臺東縣,臺東市,886-8-9330580,臺東縣政府交通及觀光發展處交通事務科,2022/04/27 00:00:00,2022/11/30 23:59:59,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005082,2022第11屆臺東詩歌節—走路·行路，rakat！,2022第11屆臺東詩歌節&mdash;走路&middot;行路，rakat！ 主辦單位：國立臺東大學時間： 6月5日(日) 地點：鐵花村音樂聚落（ 臺東市新生路135巷26號)詩人：葉日松／吳晟／陳鴻森／ 簡政珍／孫大川／張芳慈／蘇碩斌／廖偉棠／吳懷晨／孫梓評／廖瞇／藍條紋／尹雯慧／吳緯婷／廖亮羽／吳佳駿／林 纓／鄭琬融／天吳／董恕明／簡齊儒活動內容:一、詩歌主場【陽光主場】 時間9:00~18:00詩歌吟誦／詩人對話／詩歌展演 二、詩的同樂會【 朗誦賽決賽】 hangˇ哪一條 lu？青春╳混齡朗誦賽後山電影院／ 文學小曝／詩露路 三、星光加場：時間19:30~21:30詩歌之夜&lt;圖片來源：臺東詩歌節官網&gt;,,詳見官網,,臺東縣,臺東市,886-8-9517764,國立臺東大學華語文學系,2022/06/05 09:00:00,2022/06/05 21:30:00,,,,,,,,,,121.145860,22.753680,03,,,,,,
C2_376540000A_005084,『海洋生態繪本展』-太平洋是我家的冰箱,【杉原之心-海洋生態繪本展】~太平洋是我家冰箱歡迎大手牽小手  來杉原灣  打開太平洋冰箱的秘密展覽地點@杉原灣建物大廳夏天就是要玩水! 歡迎跳進杉原灣、太平洋、台東藍!踏浪消暑沁涼一夏當你玩水累了、被熱情的太陽曬到臉紅紅、假期不知道去哪裡邀請你，踏入展覽欣賞繪本～ 一起關心，海洋現在的情況，一起提問，海好嗎?海洋生物好嗎?非常適合親子族群、喜愛海洋的朋友們『海洋生態繪本展』-太平洋是我家的冰箱：6/3(五)-6/19(日)週末6/5(日) 早上10：30海廢浮球DIY變身 風鈴 (貝殼老師)週末6/5(日) 下午13：00聽海洋的故事 守護海洋的人魚 (孟祥老師)週末6/11(六) 早上10：30聽 台灣鯨讚  繪本說故事 (黃莉娟老師)週末6/12(日) 早上10：30海廢浮球DIY變身 存錢筒 (貝殼老師)週末6/12(日) 下午13：00聽海洋的故事 鯊魚 (貝殼老師)採現場報名杉原之心海洋生態繪本展(由海洋委員會海洋保育署補助辦理)☆防疫期間，應遵循以下規範：   因疫情狀況需量體溫、酒精清毒、全程配戴口罩。   應保持室外 1 公尺之社交距離。自覺有打噴嚏或咳嗽等上呼   吸道症狀時，應儘量待在家休息。,,詳見官網,,臺東縣,卑南鄉,886-8-9357095,臺東縣政府,2022/06/03 09:00:00,2022/06/19 23:59:59,,,,,,,,,,121.186120,22.830770,03,,,,,,
C2_376540000A_005087,111年自然醒慢活祭系列活動-《夏季號．電子音療的四肢解放》,2022〈自然醒慢活祭〉全年度四季活動即將陸續展開，將透過專業的身心靈師資體驗課程、多元風格療癒系音聲展演，結合近百攤豐盛身心靈的市集饗宴等，為你帶來五感與心靈交會的深度療癒體驗！期望你能和我們一起到臺東，為自己按下生活的暫停鍵。 夏季號《電子音療的四肢解放》活動資訊 強調「肢體療癒」，以舞蹈、瑜珈、伸展、按摩等肢體展開作為療癒主題【療癒工作坊】‣ 7/16 (六)-7/17(日)‣ 16:30-21:30◎ 金樽愛無限基地｜收費活動｜ 【紓壓音樂會｜心靈市集】‣ 8/ 20 (六)- 8/ 21 (日)‣ 16:00-21:30◎ 都蘭觀海平台｜免費活動｜ 主辦單位：臺東縣政府（社會處）承辦單位：風潮音樂 完整年度活動表這裡看  https://reurl.cc/VjoqXN活動官方粉專 https://www.facebook.com/TaitungSpiritFestival活動官方IG  https://www.instagram.com/taitungspiritfestival/ ※主辦單位保留修改、終止、變更活動內容細節之權利,,詳見官網,,臺東縣,臺東市,886-8-9350731,臺東縣政府社會處,2022/06/18 06:00:00,2022/08/21 23:59:59,,,,,,,,,,121.148340,22.755470,03,,,,,,
C2_376540000A_005094,2022臺灣國際熱氣球嘉年華-開幕光雕音樂會,【2022臺灣國際熱氣球嘉年華-光雕音樂會】場次表活動名稱 日期時間地點開幕光雕音樂會07/02(六)19:00-20:30鹿野鄉-鹿野高台三仙台曙光光雕音樂會07/08(五)04:00-05:00成功鎮-三仙台大坡池光雕音樂會07/15(五)19:00-20:00池上鄉-大坡池知本光雕音樂會07/22(五)19:00-20:00卑南鄉-知本溫泉區太麻里曙光光雕音樂會07/29(五)04:00-05:00太麻鄉-太麻里曙光園區臺東縣立體育場光雕音樂會08/05(五)19:00-20:00臺東縣立體育場閉幕光雕音樂會08/15(一)19:00-20:30鹿野鄉-鹿野高台 ※「2022臺灣國際熱氣球嘉年華」活動最新消息請見官方網站、FB、IG及LINE帳號：官方網站：http://balloontaiwan.taitung.gov.tw/官方FB粉絲專頁：https://www.facebook.com/balloontaiwan/官方IG：taiwanballoonfestival官方LINE帳號：https://lin.ee/1ftcKtA,,詳見官網,,臺東縣,鹿野鄉,886-8-9326141,交通及觀光發展處,2022/07/02 19:00:00,2022/07/02 20:30:00,,,,,,,,,,121.121590,22.916450,03,,,,,,
C2_376540000A_005095,2022臺灣國際熱氣球嘉年華-光雕音樂會【成功三仙台】場次,【2022臺灣國際熱氣球嘉年華-光雕音樂會】場次表活動名稱 日期時間地點開幕光雕音樂會07/02(六)19:00-20:30鹿野鄉-鹿野高台三仙台曙光光雕音樂會07/08(五)04:00-05:00成功鎮-三仙台大坡池光雕音樂會07/15(五)19:00-20:00池上鄉-大坡池知本光雕音樂會07/22(五)19:00-20:00卑南鄉-知本溫泉區太麻里曙光光雕音樂會07/29(五)04:00-05:00太麻鄉-太麻里曙光園區臺東縣立體育場光雕音樂會08/05(五)19:00-20:00臺東縣立體育場閉幕光雕音樂會08/15(一)19:00-20:30鹿野鄉-鹿野高台 ※「2022臺灣國際熱氣球嘉年華」活動最新消息請見官方網站、FB、IG及LINE帳號：官方網站：http://balloontaiwan.taitung.gov.tw/官方FB粉絲專頁：https://www.facebook.com/balloontaiwan/官方IG：taiwanballoonfestival官方LINE帳號：https://lin.ee/1ftcKtA,,詳見官網,,臺東縣,成功鎮,886-8-9326141,交通及觀光發展處,2022/07/08 04:00:00,2022/07/08 05:00:00,,,,,,,,,,121.408300,23.123340,03,,,,,,
C2_376540000A_005096,2022臺灣國際熱氣球嘉年華-光雕音樂會【池上大坡池】場次,【2022臺灣國際熱氣球嘉年華-光雕音樂會】場次表活動名稱 日期時間地點開幕光雕音樂會07/02(六)19:00-20:30鹿野鄉-鹿野高台三仙台曙光光雕音樂會07/08(五)04:00-05:00成功鎮-三仙台大坡池光雕音樂會07/15(五)19:00-20:00池上鄉-大坡池知本光雕音樂會07/22(五)19:00-20:00卑南鄉-知本溫泉區太麻里曙光光雕音樂會07/29(五)04:00-05:00太麻鄉-太麻里曙光園區臺東縣立體育場光雕音樂會08/05(五)19:00-20:00臺東縣立體育場閉幕光雕音樂會08/15(一)19:00-20:30鹿野鄉-鹿野高台 ※「2022臺灣國際熱氣球嘉年華」活動最新消息請見官方網站、FB、IG及LINE帳號：官方網站：http://balloontaiwan.taitung.gov.tw/官方FB粉絲專頁：https://www.facebook.com/balloontaiwan/官方IG：taiwanballoonfestival官方LINE帳號：https://lin.ee/1ftcKtA,,詳見官網,,臺東縣,池上鄉,886-8-9326141,交通及觀光發展處,2022/07/15 19:00:00,2022/07/15 20:00:00,,,,,,,,,,121.222750,23.120240,03,,,,,,
C2_376540000A_005097,2022臺灣國際熱氣球嘉年華-光雕音樂會【知本溫泉區】場次,【2022臺灣國際熱氣球嘉年華-光雕音樂會】場次表活動名稱 日期時間地點開幕光雕音樂會07/02(六)19:00-20:30鹿野鄉-鹿野高台三仙台曙光光雕音樂會07/08(五)04:00-05:00成功鎮-三仙台大坡池光雕音樂會07/15(五)19:00-20:00池上鄉-大坡池知本光雕音樂會07/22(五)19:00-20:00卑南鄉-知本溫泉區太麻里曙光光雕音樂會07/29(五)04:00-05:00太麻鄉-太麻里曙光園區臺東縣立體育場光雕音樂會08/05(五)19:00-20:00臺東縣立體育場閉幕光雕音樂會08/15(一)19:00-20:30鹿野鄉-鹿野高台 ※「2022臺灣國際熱氣球嘉年華」活動最新消息請見官方網站、FB、IG及LINE帳號：官方網站：http://balloontaiwan.taitung.gov.tw/官方FB粉絲專頁：https://www.facebook.com/balloontaiwan/官方IG：taiwanballoonfestival官方LINE帳號：https://lin.ee/1ftcKtA,,詳見官網,,臺東縣,太麻里鄉,886-8-9326141,交通及觀光發展處,2022/07/22 19:00:00,2022/07/22 20:00:00,,,,,,,,,,121.017120,22.692840,03,,,,,,
C2_376540000A_005098,2022臺灣國際熱氣球嘉年華-光雕音樂會【臺東縣立體育場】場次,【2022臺灣國際熱氣球嘉年華-光雕音樂會】場次表活動名稱 日期時間地點開幕光雕音樂會07/02(六)19:00-20:30鹿野鄉-鹿野高台三仙台曙光光雕音樂會07/08(五)04:00-05:00成功鎮-三仙台大坡池光雕音樂會07/15(五)19:00-20:00池上鄉-大坡池知本光雕音樂會07/22(五)19:00-20:00卑南鄉-知本溫泉區太麻里曙光光雕音樂會07/29(五)04:00-05:00太麻鄉-太麻里曙光園區臺東縣立體育場光雕音樂會08/05(五)19:00-20:00臺東縣立體育場閉幕光雕音樂會08/15(一)19:00-20:30鹿野鄉-鹿野高台 ※「2022臺灣國際熱氣球嘉年華」活動最新消息請見官方網站、FB、IG及LINE帳號：官方網站：http://balloontaiwan.taitung.gov.tw/官方FB粉絲專頁：https://www.facebook.com/balloontaiwan/官方IG：taiwanballoonfestival官方LINE帳號：https://lin.ee/1ftcKtA,,詳見官網,,臺東縣,臺東市,886-8-9326141,交通及觀光發展處,2022/08/05 19:00:00,2022/08/05 20:00:00,,,,,,,,,,121.144590,22.751290,03,,,,,,
C2_376540000A_005099,2022臺灣國際熱氣球嘉年華-光雕音樂會【太麻里曙光光雕音樂會】場次,【2022臺灣國際熱氣球嘉年華-光雕音樂會】場次表活動名稱 日期時間地點開幕光雕音樂會07/02(六)19:00-20:30鹿野鄉-鹿野高台三仙台曙光光雕音樂會07/08(五)04:00-05:00成功鎮-三仙台大坡池光雕音樂會07/15(五)19:00-20:00池上鄉-大坡池知本光雕音樂會07/22(五)19:00-20:00卑南鄉-知本溫泉區太麻里曙光光雕音樂會07/29(五)04:00-05:00太麻鄉-太麻里曙光園區臺東縣立體育場光雕音樂會08/05(五)19:00-20:00臺東縣立體育場閉幕光雕音樂會08/15(一)19:00-20:30鹿野鄉-鹿野高台 ※「2022臺灣國際熱氣球嘉年華」活動最新消息請見官方網站、FB、IG及LINE帳號：官方網站：http://balloontaiwan.taitung.gov.tw/官方FB粉絲專頁：https://www.facebook.com/balloontaiwan/官方IG：taiwanballoonfestival官方LINE帳號：https://lin.ee/1ftcKtA,,詳見官網,,臺東縣,太麻里鄉,886-8-9326141,交通及觀光發展處,2022/07/08 04:00:00,2022/07/08 05:00:00,,,,,,,,,,121.010690,22.616800,03,,,,,,
C2_376540000A_005100,2022臺灣國際熱氣球嘉年華-閉幕光雕音樂會,【2022臺灣國際熱氣球嘉年華-光雕音樂會】場次表活動名稱 日期時間地點開幕光雕音樂會07/02(六)19:00-20:30鹿野鄉-鹿野高台三仙台曙光光雕音樂會07/08(五)04:00-05:00成功鎮-三仙台大坡池光雕音樂會07/15(五)19:00-20:00池上鄉-大坡池知本光雕音樂會07/22(五)19:00-20:00卑南鄉-知本溫泉區太麻里曙光光雕音樂會07/29(五)04:00-05:00太麻鄉-太麻里曙光園區臺東縣立體育場光雕音樂會08/05(五)19:00-20:00臺東縣立體育場閉幕光雕音樂會08/15(一)19:00-20:30鹿野鄉-鹿野高台 ※「2022臺灣國際熱氣球嘉年華」活動最新消息請見官方網站、FB、IG及LINE帳號：官方網站：http://balloontaiwan.taitung.gov.tw/官方FB粉絲專頁：https://www.facebook.com/balloontaiwan/官方IG：taiwanballoonfestival官方LINE帳號：https://lin.ee/1ftcKtA,,詳見官網,,臺東縣,鹿野鄉,886-8-9326141,交通及觀光發展處,2022/08/15 19:00:00,2022/08/15 20:30:00,,,,,,,,,,121.121590,22.916450,03,,,,,,
